Suggested Bundle Title,FullPrice,DiscountRate,FinalPrice,BundleType,OfferLabel
2x Sensai Silky Purifying Step 2 Milky Soap 125 ml – Offer Pack,64.80095238095238,0.05,61.56,Volume,-5%
2x Hermès Voyage d'Hermès Αποσμητικό Στικ Χωρίς Οινόπνευμα 75 ml – Offer Pack,65.01,0.05,61.76,Volume,-5%
"Puma ανδρικό T-shirt μονόχρωμο με λογότυπο Regular Fit ""Essential + Tape"" Μαύρο M + Gant ανδρικό καρό πουκάμισο με μία τσέπη Oxford Regular fit Μπλε L",72.686,0.15,61.78,Thematic,-15%
"3x NEF-NEF πετσέτα σώματος ""Fresh"" 80 x 160 cm Λιλά 80x160cm – Offer Pack",68.69999999999999,0.1,61.83,Volume,-10%
Sensai Absolute Silk Micro Mousse Wash 180 ml + Sensai Silky Purifying Sponge Chief,72.7768115942029,0.15,61.86,Thematic,-15%
3x L'Occitane Cap Cedrat Spray Deodorant 130 ml – Offer Pack,69.0,0.1,62.1,Volume,-10%
3x Korres Sikinos Eau de Toilette 50 ml – Offer Pack,69.09,0.1,62.18,Volume,-10%
2x Lancaster Sun Sensitive Oil-Free Milky Fluid For Face SPF50 50 ml – Offer Pack,65.5529411764706,0.05,62.28,Volume,-5%
4x Coincasa μεταλλικός διακοσμητικός δίσκος μονόχρωμος με λαβές (S) Μαύρο – Offer Pack,73.28,0.15000000000000002,62.29,Volume,-15%
2x Estée Lauder Double Wear Smooth and Blur Primer 40 ml – Offer Pack,65.83384615384615,0.05,62.54,Volume,-5%
"3x Grown Alchemist Hydra-Gel Sanitiser :  Tri-Hyalauronan Complex, Corallina Extract 500 ml – Offer Pack",69.6,0.1,62.64,Volume,-10%
"Adidas ανδρικό T-shirt Regular Fit ""Essential 3-Strips"" Γκρι M + Gant ανδρικό καρό πουκάμισο με μία τσέπη Oxford Regular fit Μπλε L",73.696,0.15,62.64,Thematic,-15%
2x Sensai Silky Purifying Step 1 Remove & Reveal Cleansing Oil 150 ml – Offer Pack,66.64235294117647,0.05,63.31,Volume,-5%
3x Gant ανδρικό T-shirt με graphic logo print Regular Fit Μαύρο XXL – Offer Pack,70.86,0.1,63.77,Volume,-10%
"Puma ανδρικό T-shirt μονόχρωμο με λογότυπο Regular Fit ""Essential + Tape"" Μαύρο M + Gant ανδρικό πουκάμισο button down με καρό σχέδιο και τσέπη με λογότυπο Regular Fit Κόκκινο L",75.2025,0.15,63.92,Thematic,-15%
4x Versace Eros Flame Perfumed Deodorant Stick 75 ml – Offer Pack,75.36,0.15000000000000002,64.06,Volume,-15%
"4x Clarins Brow 2 Go Clarins Brow 2 Go 01 Tawny Blond 1,8 + 1gr – Offer Pack",75.36,0.15000000000000002,64.06,Volume,-15%
"3x Alouette παιδικό σετ με μπλούζα και παντελόνι φόρμας ""Five Star"" (6 - 14 ετών) Ροζ 10Y – Offer Pack",71.4,0.1,64.26,Volume,-10%
"New Balance ανδρικό T-shirt ""Stacked Logo"" Μαύρο M + Gant ανδρικό καρό πουκάμισο με μία τσέπη Oxford Regular fit Μπλε L",75.646,0.15,64.3,Thematic,-15%
2x Sensai Silky Purifying Step 2 Creamy Soap 125 ml – Offer Pack,67.935,0.05,64.54,Volume,-5%
3x Puma ανδρικό σορτς μονόχρωμο με λογότυπο Μαύρο XL – Offer Pack,71.97,0.1,64.77,Volume,-10%
3x Estée Lauder Brow Now Brow Defining Pencil 02 Light Brunette – Offer Pack,71.97,0.1,64.77,Volume,-10%
"Adidas ανδρικό T-shirt Regular Fit ""Essential 3-Strips"" Γκρι M + Gant ανδρικό πουκάμισο button down με καρό σχέδιο και τσέπη με λογότυπο Regular Fit Κόκκινο L",76.2125,0.15,64.78,Thematic,-15%
"3x NEF-NEF μαξιλάρι ύπνου σκληρό ""Cotton Pillow"" 50 x 70 cm Λευκό 50x70cm – Offer Pack",72.0,0.1,64.8,Volume,-10%
"3x DOWN TOWN Home σετ μαξιλαροθήκες με print ""695"" (2 τεμάχια) – Offer Pack",72.15,0.1,64.94,Volume,-10%
4x Clinique Naturally Gentle Eye Makeup Remover 75 ml – Offer Pack,76.56,0.15000000000000002,65.08,Volume,-15%
NEF-NEF αδιάβροχο προστατευτικό στρώματος μονό 100 x 200 + 30 cm Λευκό 100x200+30cm + Sensai Cellular Performance Lotion I (Light) 125 ml,76.63444444444445,0.15,65.14,Thematic,-15%
2x Sensai Total Finish Refill 11 gr Natural Beige – Offer Pack,68.83333333333333,0.05,65.39,Volume,-5%
2x Lacoste ανδρικό T-shirt μονόχρωμο με στρογγυλή λαιμόκοψη και Ultra-Dry τεχνολογία Λευκό XXL – Offer Pack,68.964,0.05,65.52,Volume,-5%
Kiko Milano Full Coverage Blurring Powder Foundation Kiko Milano Full Coverage Blurring Powder Foundation 20 Ivory + Sensai Absolute Silk Micro Mousse Wash 180 ml,77.30333333333333,0.15,65.71,Thematic,-15%
"3x Kentia σετ παπλωματοθήκη μονή με μαξιλαροθήκη ""Aspen"" 160 x 240 - 50 x 70 cm – Offer Pack",73.5,0.1,66.15,Volume,-10%
"New Balance ανδρικό T-shirt ""Stacked Logo"" Μαύρο M + Gant ανδρικό πουκάμισο button down με καρό σχέδιο και τσέπη με λογότυπο Regular Fit Κόκκινο L",78.1625,0.15,66.44,Thematic,-15%
3x Alouette παιδικό αμάνικο μπουφάν με καπιτονέ σχέδιο και κουκούλα (6 - 16 ετών) Μπλε Σκούρο 8Y – Offer Pack,73.92,0.1,66.53,Volume,-10%
3x Dur ανδρικό T-shirt μονόχρωμο με κεντημένο λογότυπο Regular Fit Μπλε Σκούρο XXL – Offer Pack,74.69999999999999,0.1,67.23,Volume,-10%
3x Dur ανδρικό T-shirt μονόχρωμο με κεντημένο λογότυπο Regular Fit Μαύρο XXL – Offer Pack,74.69999999999999,0.1,67.23,Volume,-10%
3x Dur ανδρικό T-shirt μονόχρωμο με κεντημένο λογότυπο Regular Fit Λευκό L – Offer Pack,74.69999999999999,0.1,67.23,Volume,-10%
3x Adidas γυναικεία μπλούζα φούτερ με κουκούλα και logo print Λευκό L – Offer Pack,75.0,0.1,67.5,Volume,-10%
"3x Folli Follie γυναικείο επιχρυσωμένο κολιέ αλυσίδα με μοτίφ φεγγάρι ""Fashionable.Me"" Χρυσό – Offer Pack",75.0,0.1,67.5,Volume,-10%
3x Wolford γυναικείο καλσόν μονόχρωμο με σατέν υφή Μαύρο M – Offer Pack,75.0,0.1,67.5,Volume,-10%
2x Clinique Clarifying Lotion 3 400ml – Offer Pack,71.26363636363637,0.05,67.7,Volume,-5%
4x Guy Laroche διακοσμητική μαξιλαροθήκη ''Rubicon Sand'' 42 x 42 cm – Offer Pack,80.0,0.15000000000000002,68.0,Volume,-15%
2x Hermès Voyage d'Hermès Αποσμητικό Σε Σπρέι 150 ml – Offer Pack,71.708,0.05,68.12,Volume,-5%
4x Coincasa μαξιλαροθήκη μονόχρωμη από λινό πικέ 50 x 80 cm Λευκό 50x80cm – Offer Pack,80.24,0.15000000000000002,68.2,Volume,-15%
Shiseido UV Protective Compact Foundation SPF30 12 gr Medium Beige + Shiseido Synchro Skin Self Refreshing Cushion Compact Shiseido Synchro Skin Self Refreshing Cushion Compact 230 Alder 13 gr,85.91409836065573,0.2,68.73,Rule-Based,-20%
3x L'Occitane Shea Bubble Bath 500 ml – Offer Pack,76.5,0.1,68.85,Volume,-10%
3x Clinique Blushing Blush™ Powder Blush 110 Precious Posy – Offer Pack,76.56,0.1,68.9,Volume,-10%
Lancôme Hypnôse Drama - Extreme Volume Mascara 8 ml Excessive Black + Lancôme Rénergie H.C.F. Triple Serum Eye 20 ml,86.2295098526246,0.2,68.98,Rule-Based,-20%
Lancôme Rénergie H.C.F. Triple Serum Eye 20 ml + Lancôme Hypnôse Drama - Extreme Volume Mascara 8 ml Excessive Black,86.2295098526246,0.2,68.98,Rule-Based,-20%
"3x Superdry ανδρικό T-shirt με κεντημένο λογότυπο ""Essential Embroidered"" Λευκό M – Offer Pack",76.80000000000001,0.1,69.12,Volume,-10%
4x Coincasa διακοσμητικό μαξιλάρι δίχρωμο 45 x 45 cm Μπλε – Offer Pack,81.45333333333333,0.15000000000000002,69.24,Volume,-15%
Shiseido UV Protective Compact Foundation SPF30 12 gr Medium Ivory + Shiseido Synchro Skin Self Refreshing Cushion Compact Shiseido Synchro Skin Self Refreshing Cushion Compact 230 Alder 13 gr,86.5552380952381,0.2,69.24,Rule-Based,-20%
3x Estée Lauder Futurist Soft Touch Brightening Skincealer 6 ml 2.5C – Offer Pack,77.82000000000001,0.1,70.04,Volume,-10%
3x DOMUS HOMUS κορνίζα με μεταλλικό περίγραμμα 20 x 25 cm – Offer Pack,77.91,0.1,70.12,Volume,-10%
"2x Rodial Peach Low Lighter 5,5 ml – Offer Pack",73.85714285714286,0.05,70.16,Volume,-5%
3x The Bostonias ανδρικό παντελόνι τζην πεντάτσεπο slim fit  Μπλε 46 – Offer Pack,78.0,0.1,70.2,Volume,-10%
Shiseido UV Protective Compact Foundation SPF30 12 gr Medium Beige + Shiseido Expert Sun Protector Cream SPF30 50 ml,82.74409836065573,0.15,70.33,Clearance,-15%
NEF-NEF αδιάβροχο προστατευτικό στρώματος μονό 100 x 200 + 30 cm Λευκό 100x200+30cm + Sensai Absolute Silk Micro Mousse Wash 180 ml,83.00333333333333,0.15,70.55,Thematic,-15%
"3x Kentia αδιάβροχο επίστρωμα ημίδιπλο ""Cotton Cover"" 110 x 200 cm – Offer Pack",78.72,0.1,70.85,Volume,-10%
Shiseido UV Protective Compact Foundation SPF30 12 gr Medium Ivory + Shiseido Expert Sun Protector Cream SPF30 50 ml,83.3852380952381,0.15,70.88,Clearance,-15%
3x Lacoste σετ ανδρικά εσώρουχα trunk με λογότυπο στο λάστιχο (3 τεμάχια) Κόκκινο M – Offer Pack,78.75,0.1,70.88,Volume,-10%
3x Coincasa ράνερ τραπεζαρίας μονόχρωμο 140 x 40 cm Πετρόλ – Offer Pack,79.05000000000001,0.1,71.15,Volume,-10%
3x Coincasa μαξιλαροθήκη με περιμετρική ραφή 50 x 80 cm (1 τεμάχιο) Εκρού 50χ80 – Offer Pack,79.05000000000001,0.1,71.15,Volume,-10%
3x Sensai Silky Purifying Step 1 Cleansing Milk 150 ml – Offer Pack,79.10142857142857,0.1,71.19,Volume,-10%
"3x Umbra κρεμάστρα τοίχου 5 θέσεων ""Skyline"" 50 cm – Offer Pack",79.19999999999999,0.1,71.28,Volume,-10%
"Gant γυναικεία παπούτσια πάνινα slip on Ροζ 36 + Lacoste γυναικεία sneakers μονόχρωμα με κεντημένη λεπτομέρεια πίσω ""L.12.12"" Πορτοκαλί 39",84.0,0.15,71.4,Thematic,-15%
4x Timberland ανδρικό T-shirt με V λαιμόκομψη ''Dunstan River'' Λευκό L – Offer Pack,84.0,0.15000000000000002,71.4,Volume,-15%
"Lacoste γυναικεία sneakers μονόχρωμα με κεντημένη λεπτομέρεια πίσω ""L.12.12"" Πορτοκαλί 37 + Gant γυναικεία παπούτσια πάνινα slip on Ροζ 36",84.0,0.15,71.4,Thematic,-15%
"3x &K Amsterdam σετ πορσελάνινα πιάτα ""Bliss Green""  – Offer Pack",79.69500000000001,0.1,71.73,Volume,-10%
"3x &K Amsterdam σετ πορσελάνινα πιάτα ""Bliss Pink""  – Offer Pack",79.69500000000001,0.1,71.73,Volume,-10%
"3x Kentia σετ σεντόνια μονά με λάστιχο και μαξιλαροθήκη ""Henna 18A+"" (3 τεμάχια) – Offer Pack",79.83,0.1,71.85,Volume,-10%
Uv Protective Compact Foundation (SPF30) Medium Ochre + Uv Protective Compact Foundation (SPF30) Shiseido Uv Protective Compact Foundation  (SPF30) Dark Ivory  Sp70 12 gr,90.23022727272726,0.2,72.18,Rule-Based,-20%
2x Moschino Toy 2 Pearl Eau de Parfum 30ml – Offer Pack,76.66,0.05,72.83,Volume,-5%
"Lacoste unisex T-shirt πικέ με λογότυπο Regular Fit Λευκό XXL + Puma ανδρικό T-shirt μονόχρωμο με λογότυπο Regular Fit ""Essential + Tape"" Μαύρο M",85.99,0.15,73.09,Thematic,-15%
"Lancôme Rénergie H.C.F. Triple Serum Eye 20 ml + Lancôme Hypnôse Volume-À-Porter Mascara 01 Noir Intense 6,5 gr.",91.46391100702576,0.2,73.17,Rule-Based,-20%
3x Molton Brown Coastal Cypress & Sea Fennel Bath & Shower Gel Refill 400 ml – Offer Pack,81.6,0.1,73.44,Volume,-10%
"3x DOWN TOWN Home μαξιλαροθήκη μονόχρωμη με ανάγλυφο σχέδιο και βολάν ""454""  40 x 60 cm. – Offer Pack",81.6,0.1,73.44,Volume,-10%
"Puma ανδρικό T-shirt μονόχρωμο με λογότυπο Regular Fit ""Essential + Tape"" Μαύρο M + Lacoste ανδρική μακρυμάνικη μπλούζα μονόχρωμη με κεντημένο λογότυπο Regular Fit  Μαύρο L",86.59,0.15,73.6,Thematic,-15%
2x Uv Protective Compact Foundation (SPF30) Medium Ochre – Offer Pack,77.66045454545454,0.05,73.78,Volume,-5%
"Lacoste unisex T-shirt πικέ με λογότυπο Regular Fit Λευκό XXL + Adidas ανδρικό T-shirt Regular Fit ""Essential 3-Strips"" Γκρι M",87.0,0.15,73.95,Thematic,-15%
2x Diοr Addict Lip Maximizer Lip Plumping Gloss - Hydration and Volume Effect 002 Opal – Offer Pack,77.8375,0.05,73.95,Volume,-5%
3x Shiseido Innerglow Cheekpowder Shiseido Innerglow Cheekpowder 01 Inner Light – Offer Pack,82.35,0.1,74.11,Volume,-10%
Clarins Gentle Care Roll-On Deodorant 50 ml + Clarins Super Restorative Abdomen & Waist Balm 200 ml,92.67519230769231,0.2,74.14,Rule-Based,-20%
"3x Folli Follie γυναικείο ασημένιο βραχιόλι διπλή αλυσίδα με αστέρι και ματζέντα πέτρες ""Astro Glow"" Ασημί – Offer Pack",82.5,0.1,74.25,Volume,-10%
3x Coincasa μαξιλαροθήκη λινή μονόχρωμη με διάτρητο σχέδιο 80 x 50 cm Λευκό 80x50cm – Offer Pack,82.56,0.1,74.3,Volume,-10%
"Kentia αδιάβροχο επίστρωμα  ""Cotton Cover"" 100 x 200 cm + Sensai Cellular Performance Lotion I (Light) 125 ml",87.44444444444444,0.15,74.33,Thematic,-15%
4x Timberland ανδρική μακρυμάνικη μπλούζα μονόχρωμη με κεντημένο λογότυπο Slim Fit Μαύρο 3XL – Offer Pack,87.5,0.15000000000000002,74.38,Volume,-15%
"Adidas ανδρικό T-shirt Regular Fit ""Essential 3-Strips"" Γκρι M + Lacoste ανδρική μακρυμάνικη μπλούζα μονόχρωμη με κεντημένο λογότυπο Regular Fit  Μαύρο L",87.6,0.15,74.46,Thematic,-15%
Guy Laroche αδιάβροχο προστατευτικό επίστρωμα 100 χ 200 cm + Sensai Cellular Performance Lotion I (Light) 125 ml,87.63444444444445,0.15,74.49,Thematic,-15%
"3x Lovable γυναικείο σουτιέν ""Millennium Equilibre"" cup C Nude 75 – Offer Pack",82.80000000000001,0.1,74.52,Volume,-10%
"Lacoste ανδρικά δερμάτινα sneakers μονόχρωμα με ανάγλυφη λεπτομέρεια στο πλάι ""Carnaby Evo"" Nude 43 + Gant γυναικεία παπούτσια πάνινα slip on Ροζ 36",88.0,0.15,74.8,Thematic,-15%
3x Sensai Contouring Lipstick (Refill) Sensai Contouring Lipstick (Refill) CL09 Deep Orange – Offer Pack,83.19,0.1,74.87,Volume,-10%
"3x Nachtmann σετ κρυστάλλινα ποτήρια νερού με ανάγλυφο σχέδιο ""Noblesse"" 350 ml – Offer Pack",83.2,0.1,74.88,Volume,-10%
4x Sensai Silky Purifying Step 1 Make-up Remover for Eye & Lip 100 ml – Offer Pack,88.65090909090908,0.15000000000000002,75.35,Volume,-15%
Lancôme Rénergie H.C.F. Triple Serum Eye 20 ml + Lancôme Miel en Mousse 200 ml,94.39819672131148,0.2,75.52,Rule-Based,-20%
"Lacoste unisex T-shirt πικέ με λογότυπο Regular Fit Λευκό XXL + New Balance ανδρικό T-shirt ""Stacked Logo"" Μαύρο M",88.95,0.15,75.61,Thematic,-15%
2x Folli Follie γυναικεία κρεμαστά ασημένια σκουλαρίκια σκαλιστή καρδιά και σταγόνα Archaics Λιλά ONE SIZE – Offer Pack,80.0,0.05,76.0,Volume,-5%
2x Lacoste ανδρικό T-shirt μονόχρωμο με στρογγυλή λαιμόκοψη και Ultra-Dry τεχνολογία Λευκό XL – Offer Pack,80.12363636363636,0.05,76.12,Volume,-5%
"Lacoste ανδρική μακρυμάνικη μπλούζα μονόχρωμη με κεντημένο λογότυπο Regular Fit  Μαύρο L + New Balance ανδρικό T-shirt ""Stacked Logo"" Μαύρο M",89.55,0.15,76.12,Thematic,-15%
3x Clinique Superbalanced™ Makeup 30 ml CN 40 Cream Chamois – Offer Pack,84.63,0.1,76.17,Volume,-10%
2x Dior La Mousse OFF/ON Foaming Cleanser Anti-Pollution with Purifying French Water Lily 150 ml – Offer Pack,80.33,0.05,76.31,Volume,-5%
Clarins Body-Smoothing Moisture Milk 400 ml + Clarins Super Restorative Abdomen & Waist Balm 200 ml,95.70619565217392,0.2,76.56,Rule-Based,-20%
"3x Coincasa μαξιλαροθήκη μονόχρωμη ""Zefiro"" 50 x 80 cm Γκρι 50x80cm – Offer Pack",85.94999999999999,0.1,77.35,Volume,-10%
3x Coincasa διακοσμητικό μαξιλάρι μονόχρωμο με ανάγλυφο σχέδιο 45 x 45 cm Μπλε – Offer Pack,86.1,0.1,77.49,Volume,-10%
3x Coincasa ριχτάρι με σχέδιο και κρόσια στο τελείωμα 170 x 130 cm Μπεζ – Offer Pack,86.1,0.1,77.49,Volume,-10%
"3x Das Home πετσέτα σώματος ""Prestige 1173"" 90 x 160 cm Μαύρο 90 x 160 cm – Offer Pack",86.69999999999999,0.1,78.03,Volume,-10%
"3x Ted Baker ανδρικό ψάθινο καπέλο fedora μονόχρωμο με contrast ρίγα ""Hurcann"" Μπεζ M/L – Offer Pack",86.73,0.1,78.06,Volume,-10%
2x Diοr Addict Lip Maximizer Lip Plumping Gloss - Hydration and Volume Effect 001 Pink – Offer Pack,82.28222222222222,0.05,78.17,Volume,-5%
Clarins Double Serum Eye 20 ml + Clarins Body Fit Active 200ml,98.07817927170869,0.2,78.46,Rule-Based,-20%
3x Mugler Angel Shower Gel 200 ml – Offer Pack,87.26400000000001,0.1,78.54,Volume,-10%
"3x Sensai Lasting Plump Lipstick Refill Sensai Lasting Plump Lipstick Refill Lp05 Light Coral 3,8g – Offer Pack",87.89,0.1,79.1,Volume,-10%
"Kentia αδιάβροχο επίστρωμα  ""Cotton Cover"" 100 x 200 cm + Sensai Absolute Silk Micro Mousse Wash 180 ml",93.81333333333333,0.15,79.74,Thematic,-15%
Gant ανδρικό πουκάμισο button down με καρό σχέδιο και τσέπη με λογότυπο Regular Fit Κόκκινο L + Gant ανδρικό καρό πουκάμισο με μία τσέπη Oxford Regular fit Μπλε L,93.9085,0.15,79.82,Thematic,-15%
Guy Laroche αδιάβροχο προστατευτικό επίστρωμα 100 χ 200 cm + Sensai Absolute Silk Micro Mousse Wash 180 ml,94.00333333333333,0.15,79.9,Thematic,-15%
2x Shiseido UV Protective Compact Foundation SPF30 12 gr Medium Ivory – Offer Pack,84.3104761904762,0.05,80.09,Volume,-5%
3x Coincasa διακοσμητικό μαξιλάρι καρέκλας εξωτερικού χώρου 42 x 45 cm Γκρι 42x45cm – Offer Pack,89.4,0.1,80.46,Volume,-10%
"3x Yankee Candle αρωματικό κερί σε γυάλινο δοχείο medium ""Signature Cinnamon Stick"" – Offer Pack",89.69999999999999,0.1,80.73,Volume,-10%
